Feature	Gain	Cover	Frequency
ccaja_ahorro	0.00466935140553637	0.00396035882001909	0.00301637964294483
Visa_mpagominimo	0.00460953263278511	0.00676793636668388	0.00936480656588685
mcaja_ahorro_delta1	0.00460119560334733	0.00739194448225748	0.00784784819894076
mcuenta_corriente_delta1	0.00456696973704709	0.00802715076932749	0.00820735856336151
mcomisiones_mantenimiento	0.00454768366261133	0.00644348474799569	0.00434043000947003
mactivos_margen_delta1	0.00439524174500481	0.00428283745702955	0.00761986601662516
Visa_mpagospesos_lag1	0.0043481316869298	0.00505717653116206	0.00800568201746694
mtransferencias_recibidas	0.0043207541639128	0.00441221505198739	0.00668163165094174
cliente_antiguedad_lag1	0.00427606036630548	0.00447752330684097	0.00834765529094034
mrentabilidad_delta1	0.00420390538984791	0.00381828051390468	0.00775139419873031
cliente_antiguedad	0.00417896546940595	0.00430552785495482	0.00830381256357196
Visa_mfinanciacion_limite	0.00416011359762691	0.00507487472348123	0.00645364946862615
Visa_msaldototal	0.00414984032621183	0.00202714505184755	0.00411244782715443
Visa_mpagominimo_lag1	0.00404471010831665	0.00605340390653752	0.00747080074357266
mprestamos_personales_lag1	0.00396124873661177	0.00336272221749788	0.00151695836694609
Visa_fultimo_cierre	0.00395652695361983	0.00416239611959973	0.00710252183367823
ccomisiones_mantenimiento_delta1	0.00379618016270162	0.00570249254302572	0.00151695836694609
mcuentas_saldo_lag1	0.00379490083485493	0.00674224394773191	0.00725158710673074
Master_mfinanciacion_limite	0.00373854987277287	0.00453613298115788	0.00688330819683631
ctrx_quarter_lag1	0.00373364313450551	0.00733211493106912	0.00797937638104591
chomebanking_trx_delta1	0.00362361116836826	0.00599240318180374	0.00676931710567851
mcaja_ahorro_dolares_lag1	0.00349772316619452	0.00348026910937941	0.00632212128652099
chomebanking_trx_lag1	0.00348681578357656	0.00369116223336562	0.0075672547437831
Visa_mpagospesos_delta1	0.00346516619037049	0.00478283474776368	0.00796183929009856
mtransferencias_recibidas_lag1	0.00346197408478536	0.00498439304210461	0.00695345656062572
mrentabilidad_lag1	0.0034571338318822	0.00312036139286977	0.00683069692399425
Visa_cconsumos_lag1	0.00328140135471627	0.00411896850297567	0.00613798183157378
Master_mfinanciacion_limite_lag1	0.00321017173520906	0.00500716891933682	0.00590123110378451
Visa_Finiciomora	0.00315592602595927	0.00680513859725309	0.00144681000315668
mtarjeta_visa_consumo_lag1	0.0031365808120027	0.00320655519366317	0.0033671214618919
Visa_mpagospesos	0.00308736211888289	0.00518575040655407	0.00670793728736277
mcomisiones_otras	0.00304129439058998	0.00352566496732607	0.00548034092104802
Master_fultimo_cierre	0.00303036564034315	0.00289709425994397	0.0061292132861001
mcomisiones	0.00300192262668705	0.00342388350264721	0.00527866437515345
Visa_mconsumospesos	0.00294373888555415	0.00261034000956361	0.00618182455894216
mpasivos_margen_delta1	0.00286456753405534	0.0036937068101227	0.00651502928694188
Master_fultimo_cierre_lag1	0.00282813959141487	0.00394867950247743	0.0059801480130476
Visa_mconsumospesos_lag1	0.00280380806281558	0.00239521558342631	0.00550664655746905
thomebanking	0.00279635704398019	0.00185389936952566	0.00158710673073551
mcaja_ahorro_dolares	0.00275098461610528	0.0048316287522194	0.00558556346673214
mcuenta_debitos_automaticos	0.00273895518199351	0.00651020830468365	0.00404229946336502
Visa_mfinanciacion_limite_lag1	0.00272883603485583	0.00264631471752728	0.0050331451018905
mpasivos_margen_lag1	0.00270607153413208	0.00376528831332642	0.0059801480130476
Visa_mpagominimo_delta1	0.00267681734443135	0.00296776530913419	0.00533127564799551
mautoservicio	0.00259224626684302	0.0057294300697716	0.00380554873557574
mtarjeta_visa_debitos_automaticos_lag1	0.0025660191809246	0.00416000613958563	0.00472624601031181
ccomisiones_otras	0.00243907333063229	0.00479809616817622	0.00434043000947003
Visa_cconsumos	0.00243357818555746	0.00298215435128891	0.0048051629195749
Visa_mlimitecompra_lag1	0.00243006821693672	0.00367255756281467	0.00415629055452282
Visa_fultimo_cierre_lag1	0.00241108063244918	0.00274533530763212	0.00542772964820596
ccomisiones_mantenimiento	0.00240437079394079	0.00325219472115475	0.00131528182105152
cmobile_app_trx	0.00233803260183459	0.00339044381427302	0.00496299673810108
mtransferencias_emitidas	0.00232615128530946	0.00797409197440544	0.00625197292273158
Visa_mconsumospesos_delta1	0.00232213165527646	0.00311069756728729	0.00525235873873242
mcomisiones_otras_lag1	0.00231955857429794	0.0017258479271429	0.00441057837325944
Visa_mconsumosdolares_lag1	0.00230450590803624	0.00323885031564652	0.00471747746483813
tcallcenter	0.00224788261884422	0.000851743339034755	0.00105222545684122
Master_mlimitecompra	0.00221165292496352	0.00260757385943307	0.00389323419031251
Visa_msaldopesos	0.00220565176304593	0.00318280463825124	0.00520851601136404
mcomisiones_lag1	0.0021717124450383	0.00157419609156542	0.00398091964504928
Visa_mlimitecompra	0.00216475627497926	0.00257028370292201	0.00383185437199677
mtransferencias_emitidas_lag1	0.00214094596336714	0.00370198476994698	0.00550664655746905
ccomisiones_otras_lag1	0.00212770589610052	0.00437495800150487	0.00434919855494371
mtransferencias_emitidas_delta1	0.00206380444690431	0.00496209739342957	0.00407737364525972
mcomisiones_mantenimiento_lag1	0.00205564148339456	0.00621480305911356	0.00381431728104942
Master_mlimitecompra_lag1	0.00201150723350583	0.00235443599034135	0.00351618673494441
mtransferencias_recibidas_delta1	0.00197192616484973	0.00362214877932258	0.00467363473746975
mpayroll_lag1	0.00195667615640887	0.00590581042660637	0.00437550419136474
cprestamos_personales	0.00195006192508233	0.00285568221173642	0.00106976254778857
Visa_Finiciomora_lag1	0.00190511962398991	0.00383413600785474	0.000824243274525622
mtarjeta_visa_debitos_automaticos	0.00189017634212554	0.00259577350992103	0.00373540037178633
mpayroll_delta1	0.00181911555397155	0.00798244088664193	0.00414752200904914
mpagomiscuentas	0.00177046495132458	0.00350983279286493	0.00298130546105012
ctransferencias_recibidas	0.00176686182616076	0.0025551178541854	0.0032180561888394
cmobile_app_trx_lag1	0.00176560249792113	0.00310755058314255	0.00410367928168076
Visa_msaldototal_lag1	0.00175512553699476	0.00153320310604246	0.00298130546105012
mtarjeta_visa_debitos_automaticos_delta1	0.00174336877112243	0.00447234378075007	0.0031040650976816
Visa_msaldopesos_delta1	0.00173661000382422	0.00231405007610384	0.00345480691662867
ccallcenter_trx	0.00172987198231165	0.00637062793634847	0.00270948055136614
Visa_msaldototal_delta1	0.00172286394251817	0.00279898251824847	0.00390200273578619
ctransferencias_recibidas_lag1	0.00171291981256976	0.00221583152350334	0.00387569709936516
ccaja_ahorro_delta1	0.0017123859213859	0.00541422367272536	0.000578724001262671
mcomisiones_delta1	0.00166362917770531	0.00257530136882258	0.00330574164357616
cproductos_lag1	0.00165800805346185	0.00307710190593799	0.00366525200799691
Visa_msaldopesos_lag1	0.00164636122170031	0.002433765145254	0.00322682473431307
ccallcenter_trx_delta1	0.00159255747029021	0.00239781956753714	0.00114867945705166
Visa_mconsumosdolares	0.00158360466574334	0.00258231785898203	0.00341096418926029
mcomisiones_otras_delta1	0.00156853437867759	0.00252487974049724	0.00340219564378661
ctarjeta_visa_trx_lag1	0.00154610559098609	0.00489832394323395	0.00370032618989162
Visa_cconsumos_delta1	0.00146771935223093	0.00303327663468476	0.00295499982462909
internet	0.00145537201687845	0.00321763034529832	0.0020430710953667
Master_mpagominimo_lag1	0.00142091812391278	0.00212702097022321	0.00209568236820876
Master_mpagospesos_lag1	0.00142059837171979	0.00336981141858838	0.00282347164252394
cmobile_app_trx_delta1	0.00134655091653235	0.00235523818076036	0.00300761109747115
ctarjeta_debito	0.00132666860019756	0.00153107231641346	0.00247272982357687
mtarjeta_master_consumo	0.00132510843014982	0.0017623391809006	0.00133281891199888
mautoservicio_lag1	0.00131620307585472	0.00246597188255146	0.00337589000736558
mpagomiscuentas_lag1	0.00130884706050022	0.00372678615505	0.00277962891515555
ccaja_seguridad_lag1	0.0012714931274088	0.000581023110495078	0.000341973273473396
Master_fultimo_cierre_delta1	0.0012694492636266	0.00154600114739378	0.00230612745957701
ctarjeta_visa_debitos_automaticos_lag1	0.00126572819811863	0.00276563159684688	0.00220090491389288
Master_mpagominimo	0.00124725799299939	0.00490122557577227	0.00228859036862965
Visa_mconsumosdolares_delta1	0.00123498688474145	0.00197887630932269	0.0026481007330504
Master_msaldopesos	0.00116291537513985	0.00367749693639832	0.00209568236820876
ccomisiones_otras_delta1	0.00114820661990127	0.00182887572293312	0.00220967345936656
mautoservicio_delta1	0.00114039590915532	0.00629659551663008	0.00297253691557644
ctarjeta_debito_lag1	0.00113319152768987	0.00208252111585265	0.00197292273157729
mtarjeta_visa_consumo_delta1	0.00113034036074402	0.00292729376267506	0.00286731436989232
Visa_fultimo_cierre_delta1	0.00110475405992863	0.0017018466681107	0.0020430710953667
ctransferencias_emitidas	0.00110175758362215	0.0043854332688446	0.00269194346041879
ccaja_seguridad	0.0010967949309111	0.00311343925106879	0.000648872365052085
ctarjeta_master	0.00106280141710259	0.000184878896087078	0.000289362000631335
Master_mpagospesos	0.00104614150414947	0.00358857949575584	0.00291992564273438
ctarjeta_debito_trx_lag1	0.00103631346320023	0.00402087289377908	0.00275332327873452
mcuenta_debitos_automaticos_lag1	0.00102482985953458	0.00234258938413816	0.0023850443688401
ctransferencias_emitidas_lag1	0.00100495237463262	0.00281355788694257	0.00225351618673494
Master_status_lag1	0.00100032423012487	0.00204507445116511	0.000350741818947073
mcomisiones_mantenimiento_delta1	0.000995257584834392	0.00921184350172932	0.00161341236715654
cplazo_fijo	0.000951501341019514	0.00255237013027399	0.000394584546315457
ctarjeta_visa_trx_delta1	0.00093531385364812	0.00220162223255669	0.00185016309494581
ctarjeta_debito_trx	0.000915792346437076	0.00155852875913092	0.00256041527831363
Master_mpagospesos_delta1	0.0009007297641073	0.00478359878596967	0.00199922836799832
internet_lag1	0.000891508192784893	0.00353346239276381	0.00180632036757743
ctarjeta_debito_trx_delta1	0.000884977286947073	0.00292663347708045	0.00206060818631405
Visa_mpagado	0.000865545274873389	0.00243262073177784	0.00159587527620918
ctarjeta_visa_debitos_automaticos	0.000860244593019718	0.00142128248049376	0.00179755182210375
Master_msaldototal	0.000829303565589235	0.00255613504264657	0.00271824909683982
Master_mconsumospesos	0.000809855247909311	0.00182519376677523	0.00211321945915611
ctransferencias_emitidas_delta1	0.000754985862237552	0.00251485587729723	0.00158710673073551
ctransferencias_recibidas_delta1	0.000745007974711542	0.00180192321054845	0.00192031145873523
mdescubierto_preacordado_lag1	0.000740991485260297	0.000766747395398687	0.000833011819999299
mextraccion_autoservicio_lag1	0.000709380545812997	0.0012777861200807	0.00214829364105082
Master_msaldototal_lag1	0.000707746300948806	0.00122504836953241	0.00157833818526183
Master_mconsumospesos_lag1	0.000703309291949215	0.00186011550424228	0.00211321945915611
cprestamos_personales_delta1	0.000699525605434445	0.00190771784458527	0.000350741818947073
ccuenta_debitos_automaticos_lag1	0.000694795174611002	0.00326087996923314	0.00142050436673565
Master_msaldopesos_lag1	0.000683609212489764	0.00125500909598838	0.00124513345726211
ccajas_consultas_delta1	0.000675769804631368	0.00377682404398217	0.000710252183367823
mextraccion_autoservicio	0.000668583264156397	0.0029747528219615	0.00167479218547227
mprestamos_prendarios	0.000653983725422695	0.00622809486197136	0.000657640910525762
cpayroll_trx_lag1	0.000652565306880108	0.000639792962940828	0.000596261092210024
thomebanking_lag1	0.00063929175307532	0.000689230355918853	0.00106976254778857
ccuenta_debitos_automaticos	0.000636750019928412	0.00241404098631997	0.00148188418505138
Master_mpagominimo_delta1	0.000628262253177402	0.00240588107662979	0.00137666163936726
ctarjeta_visa_debitos_automaticos_delta1	0.000617492911968467	0.00202217830653592	0.000833011819999299
mcuenta_debitos_automaticos_delta1	0.000607216458594246	0.00325534889228953	0.00151695836694609
mextraccion_autoservicio_delta1	0.000605368574602515	0.00255109451600113	0.00163094945810389
mtarjeta_master_consumo_lag1	0.000599103924526521	0.00182574097196289	0.000982077093051805
cextraccion_autoservicio_lag1	0.000598874250238604	0.0022727684641196	0.00138543018484094
cpagomiscuentas_lag1	0.000572166482302027	0.000961806051203541	0.00139419873031462
matm_lag1	0.000568922257892706	0.00194184824857568	0.00152572691241977
ccomisiones_mantenimiento_lag1	0.000565217077472897	0.00121632565735707	0.0010960681842096
ccaja_ahorro_lag1	0.000563385400565692	0.00127700862538275	0.00103468836589387
cpagomiscuentas	0.000556141570035246	0.0024337510771033	0.00144681000315668
mpagomiscuentas_delta1	0.000551963541488116	0.00126552442697465	0.00147311563957771
mplazo_fijo_dolares	0.000545389090395097	0.00244651639471279	0.000517344182946933
ccajas_trx_delta1	0.000529398361106129	0.00145460755931419	0.00055241836484164
Master_mfinanciacion_limite_delta1	0.000514817041415996	0.00505563973861324	0.000973308547578128
ccajas_otras_delta1	0.000508061758959384	0.00142193007416981	0.000236750727789274
cextraccion_autoservicio	0.000490201078393631	0.00151949766897127	0.00105222545684122
mplazo_fijo_dolares_delta1	0.0004823759475513	0.0041630587753719	0.000605029637683701
matm	0.000469178706218862	0.00116167792597982	0.0012100592753674
Master_msaldototal_delta1	0.000463300284938633	0.00197832390503586	0.00104345691136754
Master_mconsumospesos_delta1	0.000460821525180823	0.00146596155087101	0.00108729963873593
tmobile_app	0.000460315095285501	0.000264829878551941	0.00088562309284136
Master_cconsumos	0.000460118799663009	0.00176273033665581	0.00110483672968328
Master_msaldopesos_delta1	0.000432396156615261	0.00212057209936139	0.000947002911157097
catm_trx_lag1	0.000432271398827493	0.00252450265289273	0.00101715127494651
Visa_status_delta1	0.000427334783383191	0.000619161178914912	0.000324436182526043
ccallcenter_trx_lag1	0.00042686517490553	0.00313569475963994	0.000876854547367683
Master_Fvencimiento_delta1	0.000423783471785222	0.00015458305710666	0.000631335274104732
Visa_mpagado_delta1	0.000421100068361607	0.00127183582753783	0.000780400547157238
Visa_msaldodolares_lag1	0.000401960417054729	0.00132209490755676	0.00128020763915682
Visa_mpagosdolares	0.000397446234721079	0.000727055178613687	0.000868086001894006
cprestamos_personales_lag1	0.00037501829992633	0.000689141588946257	0.00055241836484164
matm_delta1	0.000365486168976022	0.000834953001179499	0.00093823436568342
mttarjeta_master_debitos_automaticos_lag1	0.000362266405464981	0.00158628988435122	0.000727789274315177
Master_cconsumos_lag1	0.000360775722511319	0.00097253179279152	0.000833011819999299
Master_mlimitecompra_delta1	0.000358036036966751	0.00171988891846318	0.000648872365052085
Visa_mpagosdolares_lag1	0.000355641944594333	0.000795204817621079	0.000920697274736067
thomebanking_delta1	0.000351428057062755	0.000811630453961018	0.000666409455999439
Visa_msaldodolares_delta1	0.000347016036580902	0.00201719718724423	0.000903160183788713
Visa_mlimitecompra_delta1	0.000346456970430954	0.000606792980733216	0.000692715092420469
tpaquete7	0.000343372585089142	0.0018716675203116	0.000324436182526043
mcaja_ahorro_adicional_lag1	0.000335277422713333	0.00352682367832494	0.000657640910525762
mttarjeta_master_debitos_automaticos	0.000331626715098478	0.00338645503480676	0.0007190207288415
Visa_mconsumototal_lag1	0.000328961229830756	0.000456034013980869	0.000657640910525762
tcallcenter_lag1	0.00032274117906617	0.000891006171394175	0.000438427273683841
Master_cconsumos_delta1	0.000321973619894701	0.000607405862776565	0.000657640910525762
ctarjeta_master_lag1	0.00031648449189872	0.000151854523987771	4.38427273683841e-05
ctarjeta_master_trx	0.00031537504992488	0.00239901872446926	0.000859317456420329
catm_trx	0.000304294321476445	0.00194586325290981	0.000762863456209884
mcaja_ahorro_adicional	0.000301575250076922	0.00233957589451035	0.000464732910104872
Visa_mfinanciacion_limite_delta1	0.000301563518753688	0.000771905131147479	0.000561186910315317
mforex_sell_lag1	0.000298520086864547	0.0004957771513548	0.000605029637683701
Visa_mpagado_lag1	0.000288978141303036	0.00165556199357797	0.00074532636526253
tcuentas_lag1	0.000284675055478352	0.00492448772169157	0.00055241836484164
Visa_Fvencimiento_delta1	0.000272533183654837	0.000156909195241249	0.000569955455788994
ctarjeta_visa_delta1	0.000272325755140928	0.00237574671555301	0.000324436182526043
cpagomiscuentas_delta1	0.000263239482899224	0.00153969295803892	0.000692715092420469
matm_other_lag1	0.000261575469610893	0.00109533459164735	0.000569955455788994
cextraccion_autoservicio_delta1	0.000257343813565316	0.000434322193559699	0.000631335274104732
minversion1_pesos	0.00025159219626975	0.00334579066293428	0.000298130546105012
Visa_status_lag1	0.000250261818798392	0.000496670326009292	0.000157833818526183
Visa_msaldodolares	0.000246737280342595	0.000834635244471395	0.000578724001262671
mtarjeta_master_consumo_delta1	0.000243858225516954	0.00238106027136223	0.000657640910525762
ccajas_extracciones	0.00024243398742544	0.00249645114269231	0.000675178001473116
mforex_sell	0.000229908652668529	0.000632812101902157	0.000561186910315317
Visa_mconsumototal	0.000226432205152166	0.000201370668026755	0.000464732910104872
cseguro_accidentes_personales_lag1	0.00022354619329331	0.000471475950174883	0.000464732910104872
tcallcenter_delta1	0.000219521081164364	0.000332943123865142	0.000227982182315598
tmobile_app_lag1	0.000218442438445194	0.000113622183666807	0.000464732910104872
mplazo_fijo_dolares_lag1	0.000216397755278255	0.00212507589547485	0.000482270001052225
Master_Finiciomora	0.000215812264792731	0.000771616275314174	0.000201676545894567
cseguro_accidentes_personales	0.000213030012146754	0.000378290890144474	0.000429658728210165
matm_other_delta1	0.000211488504758194	0.00081863631655011	0.000587492546736347
Master_fechaalta_delta1	0.000209128957672182	0.000129085604373568	0.000473501455578549
matm_other	0.000207024713326303	0.00127816932427248	0.000517344182946933
mttarjeta_master_debitos_automaticos_delta1	0.000201938520921451	0.00272974297984887	0.00052611272842061
ccuenta_debitos_automaticos_delta1	0.000201547257663404	0.00231121037401152	0.000368278909894427
ctarjeta_master_trx_lag1	0.000201515276948113	0.000394668664189112	0.00038581600084178
Visa_fechaalta_delta1	0.000198658815731737	0.000100136637907577	0.000420890182736488
Visa_mconsumototal_delta1	0.000194057236684667	0.000201822530910512	0.000517344182946933
cseguro_vivienda	0.000187131992967373	0.000384729515722637	0.000306899091578689
mprestamos_hipotecarios	0.000184435151689674	0.00116152845187868	8.76854547367683e-05
Visa_delinquency	0.00017740463295446	0.00011733739876791	0.000131528182105152
Master_mconsumosdolares_lag1	0.000175353049604846	0.000197273319136648	0.000298130546105012
minversion2	0.000174988543191789	0.00313979715471453	0.000315667637052366
Visa_mpagosdolares_delta1	0.000169884090798549	0.00119110345105063	0.000736557819788853
active_quarter_lag1	0.000168756071524665	0.000180305676708222	0.000280593455157658
ccajas_otras	0.000167781188244268	0.00120114711670189	0.000175370909473537
Master_delinquency_lag1	0.000165229040947735	0.000474526062868913	0.000131528182105152
catm_trx_delta1	0.000165183671875493	0.000633829213905984	0.000377047455368104
minversion2_lag1	0.000164484413248666	0.0029663058914142	0.000289362000631335
mforex_sell_delta1	0.000163245170314385	0.00101596407331336	0.000412121637262811
ccajas_trx_lag1	0.000162240290907138	0.00112447990056435	0.00111360527515696
ctarjeta_debito_delta1	0.000148039063241839	0.00284881710711163	0.000324436182526043
ctarjeta_master_trx_delta1	0.000144989612751941	0.000844974494201948	0.000394584546315457
Master_mconsumosdolares	0.00014366255856502	0.000306660301327998	0.000403353091789134
Master_delinquency	0.000140890907978032	7.38759115419059e-05	8.76854547367683e-05
ccajas_consultas	0.000140597984494761	0.000835797243135919	0.000210445091368244
ccheques_depositados_delta1	0.00013683181046709	0.00257859989141666	0.000254287818736628
cforex_buy_delta1	0.000136721034477902	0.00165443722963839	0.000149065273052506
cseguro_vida_lag1	0.000136627441266377	0.00199646730845015	0.000368278909894427
tpaquete9_lag1	0.00013507608479056	0.000515091346027791	0.00019290800042089
catm_trx_other	0.000130673640683211	0.0012903474495051	0.000306899091578689
Master_mconsumosdolares_delta1	0.000125464278067522	0.00021070412143991	0.000341973273473396
mcaja_ahorro_adicional_delta1	0.000118642750723859	0.00153094524431315	0.000271824909683982
tpaquete9	0.000117778353864595	0.000436215277316352	0.000184139454947213
mcheques_emitidos_delta1	0.000116711573373942	0.00200826544069931	0.000263056364210305
Master_mpagado	0.00011431966810466	0.000549528726241263	0.000245519273262951
tmobile_app_delta1	0.000110446216471916	0.000528516108201135	0.000289362000631335
internet_delta1	0.000105756701966458	0.000153658152655762	0.000236750727789274
minversion1_pesos_delta1	0.00010546964197645	0.000142084575616347	0.000157833818526183
Master_msaldodolares_lag1	0.0001019561522244	0.000768991724178688	0.000201676545894567
mcheques_depositados_delta1	0.000101298487249462	0.00265096752899784	0.000306899091578689
active_quarter	0.000101005492329294	0.000298072765731075	0.00019290800042089
Master_mconsumototal_delta1	9.84558166581976e-05	0.000277703612670592	0.000175370909473537
cpayroll_trx_delta1	9.82197465994725e-05	0.00017548802321103	0.000219213636841921
Master_mpagado_lag1	9.65627462250541e-05	0.000281165753973855	0.000140296727578829
mcheques_depositados	9.64211069777119e-05	0.000884058875128087	0.000254287818736628
ctarjeta_master_debitos_automaticos_lag1	9.53053181466276e-05	0.000318312476513691	0.000219213636841921
cseguro_vivienda_lag1	9.5077827734376e-05	0.000199006683508501	0.000157833818526183
ccajas_trx	9.48205416998436e-05	0.000135997195061531	0.000140296727578829
cliente_edad_delta1	9.45565359745495e-05	0.000146066550379282	0.00016660236399986
ccajas_extracciones_delta1	9.28725971379337e-05	0.000686260599889938	0.00019290800042089
cprestamos_hipotecarios	8.85237454432218e-05	0.000684773275240577	5.2611272842061e-05
ctarjeta_master_debitos_automaticos	8.23415386351543e-05	0.000336304417935973	0.000149065273052506
Master_msaldodolares	8.00387655613561e-05	0.00173724939870832	0.00016660236399986
ccajas_depositos_lag1	7.91313490879328e-05	0.000565496536024868	0.000113991091157799
ccajas_extracciones_lag1	7.29294632926187e-05	0.000681095294864413	0.000280593455157658
cseguro_vida	7.16364389116433e-05	0.000249610586134154	0.000149065273052506
cforex_sell_lag1	7.1148133045117e-05	0.00116507316710994	0.000149065273052506
Master_mpagado_delta1	6.91518075137265e-05	0.000503306670270601	0.000131528182105152
catm_trx_other_delta1	6.82470714918514e-05	0.000137679409472432	0.000210445091368244
mprestamos_hipotecarios_lag1	6.59935537085423e-05	0.00172846230945207	0.000140296727578829
minversion1_pesos_lag1	6.48961803909941e-05	0.00120392152422523	0.000157833818526183
catm_trx_other_lag1	6.05815538982587e-05	0.00064005452350349	0.000175370909473537
mprestamos_hipotecarios_delta1	5.95309943672814e-05	1.78735854588206e-05	9.64540002104451e-05
mtarjeta_visa_descuentos_delta1	5.7855826117159e-05	0.000700949660649713	0.000175370909473537
mforex_buy_delta1	5.68182028874921e-05	0.00143507309104253	0.000122759636631476
cforex_buy	5.58697766548977e-05	0.000827214447894122	7.01483637894146e-05
ccheques_emitidos	5.30900781956969e-05	0.000914420390964199	9.64540002104451e-05
ccheques_emitidos_lag1	5.24712122232545e-05	0.000890879558037914	9.64540002104451e-05
mtarjeta_visa_descuentos_lag1	5.20262533575148e-05	9.20218380484324e-05	8.76854547367683e-05
ctarjeta_visa_lag1	4.94259501851365e-05	0.00184669525305203	0.000219213636841921
cforex_lag1	4.92764251618565e-05	0.00040036213652445	0.000122759636631476
Master_mpagosdolares	4.83085533526444e-05	5.63359859180625e-05	0.00016660236399986
ccajas_depositos	4.61418029408371e-05	0.000566725129033174	0.000122759636631476
Master_mconsumototal	4.57019583413126e-05	6.03989290048382e-05	0.000140296727578829
ccajas_consultas_lag1	4.48093628152368e-05	0.000293086523797557	0.000140296727578829
mprestamos_prendarios_lag1	4.4798327515113e-05	0.000392530764027418	6.13798183157378e-05
Master_msaldodolares_delta1	4.40098895643747e-05	0.00129046527026718	0.000157833818526183
Master_mpagosdolares_lag1	4.27907156321518e-05	5.6131309616909e-05	0.000175370909473537
Visa_delinquency_lag1	4.00621325832228e-05	5.81319688519797e-05	7.89169092630915e-05
cforex	3.90260931181636e-05	0.000187499471440846	0.000105222545684122
Master_mconsumototal_lag1	3.85560443431473e-05	0.000217464250135873	0.000105222545684122
cforex_sell	3.51500828989586e-05	9.96889037202198e-05	5.2611272842061e-05
tpaquete7_lag1	3.47707497743219e-05	0.000963659377143011	0.000254287818736628
mprestamos_prendarios_delta1	3.15484368940419e-05	0.00148650456792433	0.000149065273052506
cprestamos_hipotecarios_lag1	2.87620650677039e-05	0.00126240573204598	9.64540002104451e-05
cforex_sell_delta1	2.72402374605751e-05	3.64969880582511e-05	4.38427273683841e-05
ctarjeta_visa_descuentos_lag1	2.66596705497187e-05	0.0003597272771855	6.13798183157378e-05
cinversion2	2.607848817548e-05	0.00106592993943056	9.64540002104451e-05
ccheques_depositados_lag1	2.56561972135822e-05	0.000335317277209714	3.50741818947073e-05
